waxing	1
arms,`	1
Numerous	1
case.]	1
refuting	1
re-drew	1
retributive	1
deluded	1
the-end	1
risibly	1
Calmly	1
tern	1
dispirited	1
impecunious	1
nolle	1
prosequi	1
six-years	1
a-piece	1
newly-elected	1
suiting	1
Graham's	1
Premature	1
display-sheet	1
Tremendous	1
Extras	1
House-Bill	1
4,231	1
An-Act-to-Found-and-Incorporate-the	1
Industrial-University	1
Read-first-and-second-time-considered-in	1
committee-of-the-whole-ordered-engrossed	1
and-passed-to-third-reading-and	1
man-of-war's	1
JURY	1
LAURA	1
frequenter	1
Bets	1
fiction-writer	1
pent-up	1
Lunatic	1
Adolphe	1
hang-dog	1
lecture-agent	1
dog-fanciers	1
briber	1
subsidies	1
Query	1
Investigation	1
overstepping	1
States-Senator	1
peroration	1
franked	1
week-registered	1
caucus	1
inure	1
evil-minded	1
conspirator's	1
$7000	1
Committeemen	1
Three-fifths	1
Dilworthys	1
over-free	1
exonerated	1
entrapped	1
jocularity	1
contaminate	1
money.]	1
receipted	1
embryo	1
fact.]	1
storm-wash	1
truce-days	1
self-communion	1
milestone	1
Henceforth	1
appertains	1
denizen	1
homelessness	1
dressing-glass	1
half-intoxicated	1
bespattered	1
away-please	1
knockings	1
migratory	1
Settling	1
double-bedded	1
chair's	1
great-grand-children	1
Leak	1
Brabant's	1
Brabant	1
rosy-morn	1
knock-the	1
$180	1
Homeward	1
auditors	1
Sterling's	1
Foremen	1
crinoids	1
half-wages	1
westering	1
Shust	1
Sederling	1
dold	1
shust	1
Yaas	1
d'old	1
pisiness	1
Prierly	1
Vell	1
dhrinks	1
ven	1
coomes	1
taunting	1
Susquehannah	1
moon-light	1
foamed	1
Heliogabalus	1
unladen	1
sidings	1
white-shuttered	1
stretched-out	1
re-conveying	1
Answers	1
Venture	1
Bore	1
Disgraceful	1
Spirited	1
Secretaryship	1
Riley-Newspaper	1
Vs	1
Medieval	1
After-Dinner	1
Lionizing	1
Murderers	1
Banquet	1
Paper	1
Undertaker's	1
Chat	1
Barbers	1
Resignation	1
Honored	1
Curiosity	1
Cannibalism	1
Localized	1
Protest	1
Panoramist	1
Curing	1
specify	1
INSTRUCTIVE	1
forerunner	1
slow-regulator	1
sickened	1
timepieces	1
dice-box	1
fellow-feeling	1
mainspring	1
unexceptionably	1
watchmakers	1
steam-you	1
monkey-wrench	1
repairers	1
gunsmiths	1
wrestle	1
emanating	1
confraternity	1
biological	1
deviation	1
wombed	1
pansies	1
recalcitrant	1
dephlogistic	1
workmanlike	1
spiral-twisted	1
canebrake	1
cam-rods	1
piston-rods	1
philosophy.]	1
misspent	1
unintoxicated	1
Beckwith	1
Judson	1
imperishably	1
Fiat	1
justitia	1
ruat	1
coelum	1
mortem	1
bellum	1
Hic	1
facet	1
hoc	1
ex-parte	1
Politicum	1
e-conomico	1
ebullition	1
ignorance."]	1
billiard-ball	1
end-because	1
grappling	1
silver-tipped	1
[written	1
CLAWED	1
PATIENT	1
UNREMUNERATED	1
TOIL	1
beep	1
Worlds	1
Humoristes	1
Americaines	1
convulse	1
retranslate	1
[after	1
deleted	1
French]	1
NOTORIOUS	1
[Pronounced	1
Cal-e-va-ras]	1
hereunto	1
curiousest	1
solit'ry	1
feller'd	1
cat-fight	1
chicken-fight	1
exhorter	1
dangdest	1
Walker's	1
inf'nite	1
Thish-yer	1
bull-pup	1
under-jaw'd	1
bully-rag	1
j'int	1
sad-like	1
quail-shot-filled	1
One-two-three	1
so-like	1
Teller	1
wanted.]	1
recommenced	1
bannanner	1
iconoclasm	1
connu	1
sous	1
l'hiver	1
peut-etre	1
printemps	1
reappelle	1
exactement	1
croire	1
souviens	1
bief	1
n'etait	1
acheve	1
lorsqu'il	1
arriva	1
facons	1
friand	1
pariant	1
presentaat	1
trouver	1
adversaire	1
n'en	1
trouvait	1
passait	1
Tout	1
convenaiat	1
convenait	1
pourvu	1
eut	1
satisfait	1
inouie	1
a'exposer	1
mentionner	1
offrit	1
la-dessus	1
prendre	1
l'on	1
disais	1
S'il	1
trouviez	1
riche	1
ruine	1
chiens	1
apportait	1
enjeu	1
l'apportait	1
parbleu	1
aviez	1
oiseaux	1
haie	1
offert	1
lequel	1
s'envolerait	1
aviat	1
venait	1
regulierement	1
jugeait	1
meilleur	1
homme	1
aurai	1
rencontre	1
bois	1
faudrait	1
l'aviez	1
pris	1
suivi	1
soucier	1
d'aller	1
ni	1
perdrait	1
Une	1
femme	1
malade	1
semblait	1
sauverait	1
mai	1
ella	1
tellement	1
voila	1
penser	1
demi	1
mourra	1
jument	1
appelaient	1
bidet	1
d'heure	1
plaisanter	1
comprenez	1
vite	1
quoi-qu'elle	1
prise	1
d'asthme	1
colique	1
consomption	1
d'approchant	1
depassait	1
s'echauffer	1
s'exasperer	1
arrivait	1
s'ecartant	1
jambes	1
evitant	1
faisant	1
poussiare	1
qu'aucun	1
cheval	1
surtout	1
arrivaat	1
toujour	1
d'une	1
mesurer	1
valait	1
sou	1
cru	1
voler	1
ordinaire	1
aussitot	1
faits	1
devenait	1
Sa	1
machoire	1
inferieure	1
commencait	1
ressortir	1
d'avant	1
dents	1
decouvcraient	1
brillantes	1
commes	1
fournaises	1
l'exciter	1
epaule	1
prenait	1
tranquillement	1
attendu	1
etaient	1
redoubles	1
saisissait	1
l'articulation	1
jambe	1
lachait	1
machat	1
concevez	1
s'y	1
tenu	1
pendu	1
jetat	1
l'eponge	1
fallut-il	1
bete-la	1
malheureusement	1
ils	1
ont	1
fini	1
dresser	1
parce	1
sciees	1
furent	1
voulait	1
vint	1
morceau	1
favori	1
comprit	1
s'etait	1
moque	1
tenait	1
personne	1
decourage	1
aucun	1
rudement	1
secoue	1
regardant	1
coeur	1
brise	1
faute	1
pourquoi	1
m'avoir	1
livre	1
puisque	1
alla	1
clopinant	1
coucha	1
mourir	1
vecu	1
l'etoffe	1
genie	1
grandes	1
aient	1
supposer	1
certaines	1
circonstances	1
etant	1
donnees	1
sens	1
triste	1
pense	1
dernier	1
denoument	1
nourrissait	1
mesure	1
repos	1
attrapa	1
pretendait	1
croirez	1
mois	1
cour	1
reponds	1
reussi	1
l'instant	1
d'apres	1
tourner	1
beignet	1
au-dessus	1
poele	1
culbute	1
lorsqu'elle	1
partie	1
retomber	1
l'avait	1
dressee	1
l'art	1
l'y	1
exercait	1
continuellement	1
apparaissait	1
perdue	1
crois	1
plancher	1
chanter	1
clin	1
bondi	1
saisi	1
comptoir	1
saute	1
gratter	1
patte	1
idee	1
superiorite	1
Jamais	1
modeste	1
naturelle	1
douee	1
purement	1
simplement	1
terrain	1
faisait	1
saut	1
espece	1
puissiez	1
connaitre	1
Sauter	1
tassait	1
rouge	1
liard	1
reconnaitre	1
monstrueusement	1
fier	1
gens	1
disaient	1
ferait	1
comparer	1
facon	1
gardait	1
petite	1
claire-voie	1
emportait	1
parfois	1
l'arrete	1
Qu'est-ce	1
serre	1
dedans	1
pourrait	1
perroquet	1
pareil	1
regarde	1
soin	1
tourne	1
estelle	1
degage	1
reprend	1
l'examine	1
longuement	1
entendiez	1
entendez	1
l'experience	1
soyez	1
battra	1
quelle	1
reflechit	1
seconde	1
attriste	1
n'ai	1
j'en	1
avais	1
tiendrais	1
Rien	1
Voile	1
garde	1
ceux	1
assez	1
reflechissant	1
seul	1
figurez-vous	1
ouvre	1
bouche	1
cuiller	1
chasse	1
menton	1
barboter	1
Finalement	1
l'apporte	1
Maintenant	1
etes	1
mettez-la	1
contra	1
ligne	1
donnerai	1
ajoute	1
sautez	1
Lui	1
touchent	1
neuve	1
sautiller	1
lourdement	1
hausse	1
epaules	1
Francais	1
bouger	1
plante	1
solide	1
enclume	1
n'avancait	1
l'eut	1
mis	1
l'ancre	1
surpris	1
degoute	1
donna	1
pardessus	1
muiex	1
gratta	1
yeux	1
Sur	1
qu'enfin	1
diable	1
croirait	1
enflee	1
empoigne	1
peau	1
coo	1
loup	1
croque	1
pese	1
cinq	1
retourne	1
crache	1
poignees	1
reconnut	1
fou	1
voyez	1
d'ici	1
courir	1
apres	1
rattrapa	1
[Translation	1
French:]	1
by-blue	1
predicator	1
two-and-half	1
[Now	1
colics	1
echauffer	1
ecartant	1
masticate	1
beast-la	1
plain-this	1
ga	1
swoops	1
Radical	1
dotting	1
i's	1
War-Whoop	1
condensing	1
Dallyhack	1
grenade	1
erasures	1
Ballyhack	1
settlings	1
sponging	1
blackhearted	1
mustard-plaster	1
peppery	1
Mush-and-milk	1
Encouraging	1
participating	1
cowhides	1
probed	1
bullet-holes	1
war-paint	1
Jameses	1
Acorn's	1
sickbed	1
bell-crowned	1
whaled	1
browsed	1
essence-of	1
fortis	1
vine-embowered	1
Sunday-school-boo	1
whacked	1
dumfounded	1
ship-captain	1
ship-captains	1
reproving	1
Alderman	1
McWelter	1
Sunday-school-book	1
tree-top	1
tuneful	1
BILLS	1
vexing	1
ILLS	1
quills	1
Mist	1
rapids	1
Bub	1
presentment	1
blood-relations	1
Luna	1
baneful	1
Wawhoo-Wang-Wang	1
Whack-a-Whack	1
Speckled	1
pappooses	1
mesilf	1
Hooligan	1
ye'd	1
takon	1
drawlin	1
Terrapin	1
leggins	1
clothes-pin	1
Tadpole	1
council-fires	1
Gobbler-of-the	1
Lightnings	1
Faix	1
Biddy	1
Lave	1
fraternize	1
Braves	1
Sachems	1
Squaws	1
Muck-a-Mucks	1
Beneficent	1
Polecat	1
Devourer	1
Roaring	1
Thundergust	1
depleted	1
Appropriating	1
Misrepresenting	1
Trading	1
ragtag	1
Uncas	1
Whoopdedoodledo	1
Emulate	1
Unfurl	1
guttersnipes	1
Scoop	1
Dhround	1
bead-baskets	1
dented	1
bubbly	1
hair's-breadth	1
regaining	1
STATISTICIAN	1
fatter	1
Agassiz	1
middling-sized	1
Level	1
handyest	1
stirnn	1
halvers	1
Preachin	1
nateral	1
twidle	1
Kings-and	1
calkatin	1
naterally	1
talonted	1
obleege	1
onhappy	1
off-and-on-the	1
preachin	1
south-in	1
yank	1
Hades),**	1
prayer'n	1
**Here	1
Whate'er	1
BEGGAR	1
MELTON	1
MOWBRAY	1
cohorts	1
Galilee.**	1
**This	1
CLAIR	1
HIGGINS	1
1/3	1
3/8	1
5/8	1
AMBITIOUS	1
LEARNER	1
Selkirk	1
DISCARDED	1
mutilating	1
spinster	1
AUGUSTUS	1
nosegay	1
quoits	1
Signorina	1
shinglenail	1
cow-shed	1
substantiated	1
blue-mass	1
trinket	1
brass-work	1
camphor	1
lucifers	1
alighting	1
conchologist-a	1
unintellectual	1
moment-bothering	1
pocket-handkerchiefs	1
speediest	1
roosters	1
pullet's	1
cluck	1
Blackstone	1
then.]	1
workhouse	1
promiscuously	1
journey.]	1
digressed	1
croup,[Diphtheria	1
Hubby	1
Georgi	1
storm-buffeted	1
register-quick	1
Nelly	1
belladonna	1
aconite	1
Dearie	1
sinapisms	1
slivers	1
reader.]	1
aspiring	1
jilted	1
jackknife	1
coxcomb	1
woman-killer	1
lushy	1
Runnels	1
Fahnestock's	1
Vermifuge	1
unreasonably	1
oneself	1
unburden	1
dosed	1
ranted	1
1869]	1
boot-heels	1
yawns	1
grunts	1
grunt	1
cumberer	1
chair-arms	1
listening-distance	1
Tophet	1
pastor's	1
Towed	1
carkiss	1
W-h-a-t	1
disgust]	1
carn't	1
Manassas	1
MACKENZIE	1
Rec'd	1
Pay't	1
Leveler	1
unsummoned	1
foreclosed	1
O-be-joyful	1
Macken	1
Mislaid	1
Contracts	1
well-favored	1
beef-contract	1
Tomahawked	1
tribulations	1
[Some	1
investigation.]	1
$8,997.94	1
$17,870.94	1
Toucey	1
$110,004.89	1
$8997.94	1
$10,004.89	1
$27,875.83	1
great-grandchild	1
Guthrie	1
ensued-an	1
straight-way	1
PROVED	1
1832.]	1
1,050	1
1,204	1
Wheat	1
Hides	1
3,500	1
18,104	1
deducted	1
superior's	1
DEMANDS	1
ALLOWANCE	1
ignores	1
Floyd's	1
DOL.C	1
550	1
5,500.00	1
1,204.00	1
1,750.00	1
ACRES	1
CORN	1
BASSETT'S	1
CREEK	1
6,000.00	1
280.00	1
70.00	1
1,100.00	1
4,000.00	1
100.00	1
250.00	1
48.00	1
9,500.00	1
3,250.00	1
34,952.00	1
$22,202	1
63,053.68	1
$12,750	1
35,317.50	1
133,323.18	1
gobbling	1
Subtracting	1
$67,000	1
rescind	1
Document	1
36th	1
41st	1
Davises	1
vampire	1
mining-tax	1
Celt	1
sluice-box	1
Hondurans	1
Peruvians	1
Chileans	1
police-making	1
Argus-eyed	1
Such-and-such-a-one	1
almond-eyed	1
forty-dollar	1
shilling's	1
uncaptured	1
disabling	1
sunny-hearted-boy	1
Refinery	1
paper.]	1
ever-vigilant	1
JUDGE'S	1
wicked-looking	1
seventy-four-gun	1
SENT	1
EXPEDITION	1
northwesterly	1
Glow-Worms	1
Fire-Flies	1
Turtles	1
Tortoise	1
flaunted	1
gladiolus	1
Bumble-Bees	1
Mosquitoes	1
Katy-Dids	1
Crickets	1
uncrushed	1
Fungus	1
diaphanous	1
calorification	1
dephlogisticated	1
endiometrical	1
Glow-Worm	1
Fire-Fly	1
headship	1
stampeded	1
geographer's	1
uncoiling	1
Grand-Daddy-Longlegs	1
stemmy	1
trite	1
languages.]	1
unearth	1
Autumnal	1
Equi	1
Fellow-scientists	1
fellow-savants	1
jubilations	1
Lizard	1
cut-away	1
Lizard's	1
Dogtick's	1
m(e-uck	1
b('ic	1
th('ic	1
Inf('ic!)fernal	1
equinox	1
D('ic	1
Dunno	1
G('ic	1
M('ic	1
Mosey	1
transversely	1
Sappers	1
rainwater	1
reinserting	1
bedfellows	1
Daddy	1
compasseth	1
engineer-in-chief	1
releases	1
ignites	1
computed	1
Anthem	1
strands	1
vertebra	1
COMPLETED	1
LABORS	1
heathenish	1
floodings	1
depositings	1
vertical	1
Up-shootings	1
igneous	1
water-formed	1
tumble-bugs	1
overhearing	1
parvenus	1
wise-drawn	1
mushroom	1
facsimiles	1
decipherers	1
MEALS	1
SHADES	1
BOATS	1
HIRE	1
JOURNAL	1
A1	1
BARBER	1
SHOP	1
BRANDRETH'S	1
PILLS	1
COTTAGES	1
RENT	1
WATERING	1
KENO	1
ALE	1
DRAUGHT	1
MUSEUM	1
WAX-WORKS	1
FOSSILS	1
lumgath	1
molo	1
Erect	1
KIDD	1
PIRATE	1
ABE	1
mole's	1
Mans	1
Haw-haw-haw	1
bloweth	1
seizeth	1
walketh	1
Surrounding	1
Memorials	1
elk	1
tooth-mark	1
FLINT	1
HATCHETS	1
KNIVES	1
ARROW	1
HEADS	1
BONE	1
ORNAMENTS	1
PRIMEVAL	1
Musseum	1
weppons	1
syentific	1
grannys	1
Coledge	1
animles	1
Bone	1
Ornaments	1
Varnum	1
Manologists	1
deciphering	1
reptile.]	1
flattish	1
perlustration	1
perscontation	1
isoperimetrical	1
protuberance	1
lamellibranchiate	1
megalophonous	1
circumforaneous	1
excavated	1
commemorating	1
Fellow-scholars	1
setup	1
exceedings	1
Mat	1
abiding-place	1
Bullfrog	1
Double-Man	1
paired	1
mystery-dispelling	1
carpers	1
disrepute	1
Poesy	1
Distraction	1
Messes	1
Shawnee	1
Dilapidated	1
Biter-of-the-Clouds	1
Mosby's	1
Jaw	1
Jug-Handle	1
Tomahawk	1
bodice	1
flounced	1
ruches	1
half-hitch	1
hairpin	1
Riley's	1
67-8	1
Juan	1
tenpins	1
dancing-schools	1
Cannibal	1
untiringly	1
well-spring	1
sloughs	1
tiresomely	1
rainstorm	1
unless-unless	1
V.S	1
jested	1
Deacons	1
Dominies	1
Wirt	1
Impanel	1
versus	1
dominies	1
Dominie	1
Bull's	1
["Never	1
F.]	1
soap-boiler	1
soap-boilers	1
malevolence	1
algebra	1
meal-time	1
grout	1
indigence	1
Sabbath-breaker	1
mumblepeg	1
mud-pies	1
truisms	1
sub-editor	1
DISTRESSING	1
reconnoitering	1
bash	1
unaccommodating	1
mother-in-law's	1
incomprehensibilities	1
SENATE	1
REPRESENTATIVES	1
CONGRESS	1
ASSEMBLED	1
ADDED	1
property-rights	1
Phenix's	1
[AT	1
AMERICANS]	1
empire!"]	1
ungallant	1
coffining	1
1841	1
Johnes	1
Hallam	1
Mansfield	1
contrition	1
camellia	1
execution."]	1
disburse	1
strew	1
son-ingrate	1
harlots	1
bewept	1
LEGISLATION	1
spiteful	1
bad-hearted	1
Baldwins	1
Feldner's	1
jocosely	1
conglomeration	1
escorting	1
kleptomania	1
squanders	1
Aberration	1
preoccupied	1
CONTAINING	1
castanets	1
latticework	1
portend	1
half-light	1
Copmanhurst	1
os	1
frontis	1
maxillary	1
anklebone	1
shroud-rags	1
sexton's	1
home-delicious	1
rose-bushes	1
paintless	1
head-piece	1
wired	1
integuments	1
facial	1
Smiling	1
skeleton's	1
osteological	1
express-wagon	1
Burlings	1
Epitaphs	1
Smithers	1
Meredith	1
great-grand	1
trousseau	1
head-board	1
Dalhousie	1
winding-sheet	1
sagging	1
REPEATED	1
1876]	1
steps-for	1
arnest	1
husban	1
Fo'ginny	1
tantrums	1
Ca'se	1
oction	1
Richmon	1
po'ch	1
blubberin	1
ris	1
sha'nt	1
Confedrit	1
Unions	1
mons'us	1
meddlin	1
kurtchy	1
growin	1
barberin	1
less'n	1
recruitin	1
froo	1
Souf	1
sojer	1
carryin	1
cavortin	1
ridgment	1
know-an	1
a-boomin	1
a-itchin	1
a-waltzin	1
dancin	1
a-sailin	1
wais	1
abreas	1
balancin	1
wuss	1
a-blazin	1
a-starin	1
gen'l	1
a-stoopin	1
pushin	1
flo	1
1868.]	1
unlettered-barbarians	1
wranglings	1
separations	1
sedentary	1
Oaks	1
clinched	1
sister-in-law's	1
hoot	1
untoward	1
loons	1
night-key	1
cheers.]	1
[Renewed	1
[Much	1
[Roars	1
[More	1
be-gentle	1
cheering.]	1
discussion.]	1
when-down	1
palsied	1
goblin	1
half-uttered	1
liquidly	1
Intuition	1
bodiless	1
gas-flame	1
Stripped	1
housings	1
spinal	1
counting-house	1
sitz-bath	1
Newell's	1
Terrify	1
fraudfully	1
Albany,]	1
Well-I	1
[Scene-An	1
Artist's	1
Studio	1
grocer	1
despond	1
Foodle	1
Fame's	1
Simper	1
Scene-The	1
fudge	1
Quirinalis	1
signore	1
hur	1
Cafe.]	1
Slangwhanger	1
Borghese	1
assess	1
half-owner	1
joint-stock	1
Later.]	1
Syracuse	1
States]	1
named.]	1
frogged	1
tight-legged	1
blunt-toed	1
ricefields	1
plumy	1
greed	1
Divil	1
cint	1
barrin	1
rural-looking	1
half-ripe	1
Relieve	1
fruit-cake	1
raspberry	1
esculent	1
squash	1
ganders	1
cripplings	1
you.]	1
mucilage-bottle	1
furrow	1
moulting	1
domestication	1
pole-cat	1
horse-chestnut	1
Gardening	1
corn-stalk	1
apothecaries	1
yellow-colored	1
city-editor	1
Alpha	1
watermelon-tree	1
peach-vine	1
Pie-plant	1
Adios	1
petrified-man	1
Gravelly	1
cemented	1
silver-miners	1
wonder-business	1
Silver-Mining	1
greedily	1
beholders	1
sufficing	1
dandruff	1
hay-mow	1
direful	1
oman's	1
skelp	1
Cuss'd	1
brick-every	1
country-town	1
blacking-brush	1
Insurrection	1
didn,'t	1
simpleminded	1
bachelordom	1
gas-burner	1
transposed	1
matchbox	1
slop-bucket	1
hair-oil	1
purloining	1
supplicates	1
waffle-mold	1
carding-machine	1
revert	1
Jerkins	1
ensemble	1
attractively	1
well-sustained	1
pearl-button	1
optic	1
attentiveness	1
enameled	1
modulated	1
fellow-barber's	1
iron-armed	1
dyeing	1
bayrum	1
shaving-cups	1
sultanas	1
misrepresentations	1
chaffings	1
surveyings	1
bundling	1
kerosene-lamps	1
pimple-signs	1
nastily	1
powdering	1
shampoo	1
shampooed	1
Glorifier	1
Delight	1
pomade	1
six-ounce	1
black-and-tan	1
apoplexy	1
Armagh	1
utterer's	1
Belfast's	1
informers	1
bedad	1
singularity	1
half-massacred	1
Inflict	1
expostulation	1
wood-cuts	1
confreres	1
fritter	1
doorkeepers	1
Conchological	1
bomb-shells	1
clamshells	1
Snubbed	1
20c	1
$2,800	1
$36	1
$2,986	1
[Territorial	1
understand.]	1
Repudiation	1
amass	1
sympathizes	1
liquor-drinking	1
blacksnake	1
abominations	1
no-no	1
no-you	1
again-and	1
finger-ends.]	1
[Leaning	1
perish.]	1
benevolent-looking	1
vaguest	1
Welden	1
Settlements	1
Cheerfulness	1
Shovels	1
driving-wheel	1
night-it	1
us-wore	1
indeed!-not	1
gnawings	1
Minnesota	1
WILLIAMS	1
ADAMS	1
Jun	1
resignations	1
BASCOM	1
Gaston	1
Holcomb	1
purveyor	1
caucusing	1
reassembled	1
Lucien	1
Lucius	1
HALLIDAY	1
famine-stricken	1
unpityingly	1
sapless	1
Oregon's	1
RADWAY	1
car-seats	1
Hopeless	1
cheeriest	1
high-flavored	1
Doolittle	1
organ-grinder	1
Buckminster	1
goodby	1
frost-bitten	1
monomaniac	1
morning-paper	1
Emperor-elect	1
dog-pelter	1
knockdowns	1
Eleventh	1
Thirteenth	1
Thucydides	1
Ides	1
Artexnidorus	1
Papilius	1
Nobby	1
bruiser	1
prevention	1
Cimber's	1
Publius	1
encumbering	1
committee-rooms	1
Caius	1
Legarius	1
brother-conspirators	1
tu	1
Brute	1
Nervii	1
of-to-day	1
bank-account	1
stooffin	1
1866.]	1
Nickerson	1
moral-religious	1
wooden-headed	1
night-mostly	1
invokes	1
snickering	1
half-confused	1
half-inquiring	1
Ri-i-ley	1
chowder-headed	1
doorkeeper	1
vamose	1
1864]	1
shower-bath	1
cautioning	1
aquafortis	1
octaves	1
Columbiad	1
gen'l'man's	1
sheet-bath-never	1
steam-baths	1
[Published	1
1874]	1
reading-columns	1
Herald.]	1
ADVERTISEMENT	1
card-rooms	1
music-rooms	1
bowling-alleys	1
COMET	1
contingencies	1
POSTAL	1
30,000,000	1
half-rate	1
Hostility	1
apprehended	1
mortars	1
siege-guns	1
boarding-pikes	1
INHABITANTS	1
STARS	1
Compulsory	1
STAR	1
Skies	1
100,000,000	1
stoppages	1
voyager's	1
prow	1
FIRST-CLASS	1
FARE	1
50,000,000	1
Safety	1
RAMSHACKLE	1
COMETS	1
hail-barges	1
Steerage	1
Complimentary	1
1991	1
back-pay	1
Coggia	1
partner's	1
meteors	1
Patent-medicine	1
CARRY	1
BULLETIN-BOARDS	1
Cremationists	1
PARTICULARS	1
joying	1
riling	1
PERJURY	1
SIGNIFICANT	1
suggestively	1
Twain."]	1
cabin-mates	1
Thief."]	1
NAILED	1
O'Flanagan	1
Rafferty	1
Catty	1
perpetrators	1
Blank's	1
Body-Snatcher."]	1
SWEET	1
CANDIDATE	1
denominate	1
end.]	1
kiked	1
beging	1
POL	1
PRY	1
unbeknowens	1
HANDY	1
ANDY	1
Embracer."]	1
reindorsed	1
Infamous	1
Perjurer	1
Body-Snatcher	1
Embracer	1
rancor	1
toddling	1
Gubernatorial	1
LP	1
B.S	1
D.T	1
F.C	1
L.E	1
assessor	1
sale.]	1
So-so	1
amazing-perfectly	1
Warwhoop	1
Fourteen-seven-fifty	1
custom-would	1
griddle-cakes	1
tax-return	1
fools-cap	1
print-questions	1
loophole	1
manipulating	1
DEDUCTIONS	1
[While	1
two-dollar	1
greenback	1
income.]	1
extortionate	1
spotlessness	1
non-tax-paying	1
amendatory	1
common-school	1
Learning	1
uprightness	1
four-vote	1
the-nature	1
voting-power	1
Brains	1
scurrility	1
pittances	1
hod-carrying	1
administrations	1
unadventurous	1
inflectionless	1
frigidity	1
jasper-headed	1
Puggawaugun	1
Minjekahwan	1
Mishe-Nama	1
Orrin	1
half-brother's	1
Hiawathian	1
transposing	1
GALLANT	1
DEED	1
INDENTURE	1
six-and-fifty	1
WITNESSETH	1
Americay	1
acknowledg-ed	1
Granted	1
Bargained	1
Remised	1
Released	1
Aliened	1
Conveyed	1
Confirmed	1
Remise	1
Con	1
Dunkirk	1
Chautauqua	1
Bounded	1
two-and-forty	1
North-half-east	1
north-east-by	1
East-north-east	1
North-west-by-west-and-west-half-west	1
West-and-by-north	1
north-west-by-west	1
reward.**	1
[**Together	1
salary.]	1
condensations	1
works.**	1
Reports.]	1
excerpts	1
dissertations	1
grafting	1
overstraining	1
Homeric	1
unhackneyed	1
Puns	1
Inoffensive	1
Pun	1
Smells	1
flog	1
distingue	1
spike-tailed	1
Talmage's	1
Carpenter	1
effeminacy	1
wilts	1
unsavoury	1
chorea	1
vermicelli	1
stoofhn	1
mock-heroics	1
broad-awake	1
Lynchburg	1
re-supply	1
pursuivants	1
king-at-arms	1
marshalling	1
destriers	1
chargers	1
Jims	1
Bobs	1
Charleys	1
Bucephalus	1
morions	1
Disinherited	1
Shenandoah	1
trepidly	1
skewering	1
rolling-mills	1
noble-natured	1
maiden-rescuing	1
wrong-redressing	1
adventure-seeking	1
Ashby	1
Zouch	1
Bois-Guilbert	1
Front-de-Boeuf	1
unpictured	1
bloodily	1
donjons	1
bucolic	1
carefully-developed	1
Widows	1
Orphans	1
justly-renowned	1
Vale	1
four-dollar	1
ten-tenths	1
saddle-furniture	1
BUCKSHEESH	1
galvanised	1
tobacco-pouch	1
ammunition-pocket	1
great-grandfather's	1
humbliest	1
red-clay	1
grimed	1
kopek	1
brass-wire	1
loosen	1
pack-animals	1
duskiness	1
squeak-squeaking	1
Ramlah	1
Whew	1
gourd-shaped	1
earthenware	1
roommates	1
approvingly]	1
stencil	1
Alfonso	1
Dom-Luis	1
ex-monarch	1
Emanuel's	1
Espartero	1
Montpensier	1
Asturias	1
candidature	1
Hernando	1
Cortes's	1
Vasco	1
Nunez	1
Balboa's	1
birth-bounty	1
hooping	1
elephantiasis	1
improvidently	1
Serrano	1
dooms	1
Pickwick	1
Copperfield	1
insignificants	1
rostrums	1
fortunates	1
Moments	1
Literature's	1
Serena	1
Tryphenia	1
O'Hooligan	1
Toothpick	1
Tone-Imparting	1
dogmas	1
Tone	1
Tone-imparting	1
Hancock	1
ox-bow	1
turnover	1
tarpaulin	1
Slippers	1
pitchfork	1
1824	1
stirpiculture	1
miscegenation	1
Descended	1
veterinary	1
Four-legged	1
Swallower	1
presiders	1
Steinway's	1
Chickering's	1
bolstered	1
Richardson-McFarland	1
pulseless	1
beery	1
drivelling	1
hiccupped	1
unafflicted	1
confinements	1
unsoundness	1
M.D	1
bed-fellow	1
ANXIOUS	1
UNEASY	1
EXCITED	1
INNOCENT	1
CALAMITOUSLY	1
Hats	1
spins	1
McFarland's	1
UNQUESTIONABLY	1
POSTSCRIPT-LATER	1
WARS	1
HOSTILITIES	1
FIGHTING	1
BLOODSHED	1
ENORMOUS	1
FIRING	1
McMahon	1
Frinch	1
survoives	1
throuble	1
Forninst	1
wint	1
warrum	1
depairtment	1
MIKE	1
invasions	1
Firing	1
Blucherberg	1
GROWING	1
BITTER	1
STRIFE	1
PRODIGIOUS	1
INVASIONS	1
SUCCESSFULLY	1
ACCOMPLISHED	1
INVADERS	1
SAFE	1
Vaterland	1
Tuesday's	1
long-armed	1
molesting	1
edibles	1
Shep	1
unbosom	1
Gunpowder	1
Plot	1
paste-brush	1
cabalistic	1
behest	1
jibber	1
bagger	1
semi-modern	1
Nahant	1
Woolly-Horse	1
What-is-it	1
SENSATION	1
BYRON	1
1889.]	1
Neil's	1
L'armee	1
fran-caise	1
utterers	1
egotistic	1
Relying	1
unmeaning	1
Neil	1
next-to-the-last	1
affability	1
Shin	1
axiom-builder	1
rankest	1
regimentals	1
Augusta	1
Wawkawampanoosucwinnebayowallazvsagamoresa	1
skatchewan	1
Garret	1
Bergh	1
Pres	1
Seward	1
Alas!-ka	1
Whimsical	1
1601]	1
irreverences	1
[Holograph	1
Meine]	1
overstuffed	1
idiocies	1
apostrophized	1
impishly	1
WROTE	1
90's	1
Ball's	1
Mirror	1
80's	1
galley-proof	1
Reedy's	1
